full_address,latitude,longitude,geocode_source,match_score,match_type,matched_address,geocoded_at
"900 ELKRIDGE LANDING RD, LINTHICUM, MD 21090",39.201208877075,-76.688428602152,census,100,Exact,"900 ELKRIDGE LANDING RD, LINTHICUM, MD, 21090",2026-05-14T21:44:03.798883+00:00
"10305 FLEMING AVE, BETHESDA, MD 20814",39.023894382113,-77.111714311338,census,100,Exact,"10305 FLEMING AVE, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"3 BYRKIT DR, WILLIAMSPORT, MD 21795",39.601084399451,-77.809515103125,census,100,Exact,"3 BYRKIT DR, WILLIAMSPORT, MD, 21795",2026-05-14T21:44:03.798883+00:00
"9103 FRANKLIN SQUARE DR, BALTIMORE, MD 21237",39.350616978461,-76.477977190145,census,100,Exact,"9103 FRANKLIN SQUARE DR, BALTIMORE, MD, 21237",2026-05-14T21:44:03.798883+00:00
"10632 LITTLE PATUXENT PKWY, COLUMBIA, MD 21044",39.214120844044,-76.871289420143,census,100,Exact,"10632 LITTLE PATUXENT PKWY, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"300 SOLOMONS ISLAND RD N, PRINCE FREDERICK, MD 20678",38.544192129385,-76.589054674154,census,100,Exact,"300 SOLOMONS ISLAND RD N, PRINCE FREDERICK, MD, 20678",2026-05-14T21:44:03.798883+00:00
"9711 WASHINGTONIAN BLVD, GAITHERSBURG, MD 20878",39.112373701467,-77.192456287786,census,100,Exact,"9711 WASHINGTONIAN BLVD, GAITHERSBURG, MD, 20878",2026-05-14T21:44:03.798883+00:00
"10810 DARNESTOWN RD, GAITHERSBURG, MD 20878",39.102608290319,-77.221152210692,census,100,Exact,"10810 DARNESTOWN RD, GAITHERSBURG, MD, 20878",2026-05-14T21:44:03.798883+00:00
"31 ROBINSON RD, SEVERNA PARK, MD 21146",39.078664029715,-76.553412602903,census,100,Exact,"31 ROBINSON RD, SEVERNA PARK, MD, 21146",2026-05-14T21:44:03.798883+00:00
"9801 GEORGIA AVE, WHEATON, MD 20902",39.015711052735,-77.042575119693,census,100,Exact,"9801 GEORGIA AVE, WHEATON, MD, 20902",2026-05-14T21:44:03.798883+00:00
"10903 INDIAN HEAD HWY 307, FORT WASHINGTON, MD 20744",38.738863436752,-76.991586974602,census,50,Non_Exact,"10903 INDIAN HEAD HWY, FORT WASHINGTON, MD, 20744",2026-05-14T21:44:03.798883+00:00
"3350 CRAIN HWY, WALDORF, MD 20603",38.620101277242,-76.916820011711,census,100,Exact,"3350 CRAIN HWY, WALDORF, MD, 20603",2026-05-14T21:44:03.798883+00:00
"985 PRINCE FREDERICK BLVD, PRINCE FREDERICK, MD 20678",38.556673022165,-76.602772673188,census,50,Non_Exact,"985 N PRINCE FREDERICK BLVD, PRINCE FREDERICK, MD, 20678",2026-05-14T21:44:03.798883+00:00
"3414 OLANDWOOD CT, OLNEY, MD 20832",39.155982843273,-77.066773688483,census,100,Exact,"3414 OLANDWOOD CT, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"9950 N MAIN ST, BERLIN, MD 21811",38.342452631128,-75.21942634065,census,50,Non_Exact,"9950 MAIN ST, BERLIN, MD, 21811",2026-05-14T21:44:03.798883+00:00
"351 N PENNSYLVANIA AVE, HANCOCK, MD 21750",39.711948844713,-78.176804170177,census,100,Exact,"351 N PENNSYLVANIA AVE, HANCOCK, MD, 21750",2026-05-14T21:44:03.798883+00:00
"3541 WASHINGTON BLVD, ARBUTUS, MD 21227",39.249931389605,-76.669834315096,census,100,Exact,"3541 WASHINGTON BLVD, ARBUTUS, MD, 21227",2026-05-14T21:44:03.798883+00:00
"1099 WINTERSON RD, LINTHICUM HEIGHTS, MD 21090",39.204560320613,-76.676966390228,census,100,Exact,"1099 WINTERSON RD, LINTHICUM HEIGHTS, MD, 21090",2026-05-14T21:44:03.798883+00:00
"11101 CATHAGE RD, BERLIN, MD 21811",38.383003193832,-75.175238520121,census,100,Exact,"11101 CATHAGE RD, BERLIN, MD, 21811",2026-05-14T21:44:03.798883+00:00
"10 FILA WAY, SPARKS, MD 21152",39.51116320666,-76.642028394958,census,100,Exact,"10 FILA WAY, SPARKS, MD, 21152",2026-05-14T21:44:03.798883+00:00
"1118 B BALDWIN MILL RD, JARRETTSVILLE, MD 21084",39.604032874885,-76.478072224455,census,50,Non_Exact,"1118 BALDWIN MILL RD, JARRETTSVILLE, MD, 21084",2026-05-14T21:44:03.798883+00:00
"101 BONNIE VIEW RD, GLEN BURNIE, MD 21060",39.163253347301,-76.60244003201,census,100,Exact,"101 BONNIE VIEW RD, GLEN BURNIE, MD, 21060",2026-05-14T21:44:03.798883+00:00
"1140 OPAL CT, HAGERSTOWN, MD 21740",39.635553867789,-77.694606175431,census,100,Exact,"1140 OPAL CT, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"36 GREENE ST, CUMBERLAND, MD 21502",39.649956229961,-78.76469913015,census,100,Exact,"36 GREENE ST, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"1010 DULANEY VALLEY RD, TOWSON, MD 21204",39.410408665568,-76.600740794686,census,100,Exact,"1010 DULANEY VALLEY RD, TOWSON, MD, 21204",2026-05-14T21:44:03.798883+00:00
"11609 TIPPETT RD, CLINTON, MD 20735",38.729842140482,-76.921911965586,census,100,Exact,"11609 TIPPETT RD, CLINTON, MD, 20735",2026-05-14T21:44:03.798883+00:00
"3651 FOLLY QUARTER RD, ELLICOTT CITY, MD 21042",39.270761295744,-76.913468650792,census,100,Exact,"3651 FOLLY QUARTER RD, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"1010 E 33RD ST, BALTIMORE, MD 21218",39.32858240752,-76.602358138018,census,100,Exact,"1010 E 33RD ST, BALTIMORE, MD, 21218",2026-05-14T21:44:03.798883+00:00
"11623 FOX CHASE CT, ELLICOTT CITY, MD 21042",39.234850716149,-76.912634619744,census,100,Exact,"11623 FOX CHASE CT, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"3701 INTERNATIONAL DR, SILVER SPRING, MD 20906",39.103704912772,-77.075024260881,census,100,Exact,"3701 INTERNATIONAL DR, SILVER SPRING, MD, 20906",2026-05-14T21:44:03.798883+00:00
"1017 E BALTIMORE ST GROUND FL, BALTIMORE, MD 21202",39.290583725073,-76.602528440236,census,50,Non_Exact,"1017 E BALTIMORE ST, BALTIMORE, MD, 21202",2026-05-14T21:44:03.798883+00:00
"1208 E CHURCHVILLE RD, BEL AIR, MD 21014",39.544162284321,-76.325163491071,census,100,Exact,"1208 E CHURCHVILLE RD, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"4000 MITCHELLVILLE RD, BOWIE, MD 20716",38.945187672767,-76.722966907698,census,100,Exact,"4000 MITCHELLVILLE RD, BOWIE, MD, 20716",2026-05-14T21:44:03.798883+00:00
"10230 SILVERSIDE ST, IJAMSVILLE, MD 21754",39.332114,-77.316213,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"12805 OLD FORT RD, FT WASHINGTON, MD 20744",38.713137051256,-76.988045814214,census,100,Exact,"12805 OLD FORT RD, FT WASHINGTON, MD, 20744",2026-05-14T21:44:03.798883+00:00
"428 E 25TH ST, BALTIMORE, MD 21218",39.318169409899,-76.610279907683,census,100,Exact,"428 E 25TH ST, BALTIMORE, MD, 21218",2026-05-14T21:44:03.798883+00:00
"10400 OLD GEORGETOWN RD, BETHESDA, MD 20814",39.024915242436,-77.125611161793,census,100,Exact,"10400 OLD GEORGETOWN RD, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"1302 CRONSON BLVD, CROFTON, MD 21114",39.013701342463,-76.699503085735,census,100,Exact,"1302 CRONSON BLVD, CROFTON, MD, 21114",2026-05-14T21:44:03.798883+00:00
"501 N FREDERICK AVE, GAITHERSBURG, MD 20877",39.150217181714,-77.208961542967,census,100,Exact,"501 N FREDERICK AVE, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"10424 BALTIMORE AVE, BELTSVILLE, MD 20705",39.027132680248,-76.918756953778,census,100,Exact,"10424 BALTIMORE AVE, BELTSVILLE, MD, 20705",2026-05-14T21:44:03.798883+00:00
"1329 PENNSYLVANIA AVE, HAGERSTOWN, MD 21742",39.678219,-77.65272,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"5402 WISCONSIN AVE, CHEVY CHASE, MD 20815",38.96093424396,-77.085892153743,census,100,Exact,"5402 WISCONSIN AVE, CHEVY CHASE, MD, 20815",2026-05-14T21:44:03.798883+00:00
"105 E MAIN ST, ELKTON, MD 21921",39.60792890263,-75.829538139359,census,100,Exact,"105 E MAIN ST, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"5550 STERRETT PL, COLUMBIA, MD 21044",39.219223840247,-76.856871203171,census,100,Exact,"5550 STERRETT PL, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"10803 FALLS RD PAVILION III, LUTHERVILLE, MD 21093",39.421008115133,-76.670255765513,census,50,Non_Exact,"10803 FALLS RD, LUTHERVILLE, MD, 21093",2026-05-14T21:44:03.798883+00:00
"5808 HALWYN AVE, BALTIMORE, MD 21212",39.361005703208,-76.608905914395,census,100,Exact,"5808 HALWYN AVE, BALTIMORE, MD, 21212",2026-05-14T21:44:03.798883+00:00
"6410 DOBBIN RD, COLUMBIA, MD 21045",39.196710117531,-76.820894671489,census,100,Exact,"6410 DOBBIN RD, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"11085 LITTLE PATUXENT PKWY, COLUMBIA, MD 21044",39.215225990492,-76.886468238615,census,100,Exact,"11085 LITTLE PATUXENT PKWY, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"11221 DOLFIELD BLVD, OWINGS MILLS, MD 21117",39.419718105734,-76.808039630099,census,100,Exact,"11221 DOLFIELD BLVD, OWINGS MILLS, MD, 21117",2026-05-14T21:44:03.798883+00:00
"650 MCHENRY RD, ABERDEEN, MD 21001",39.504488,-76.201049,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1180 PROFESSIONAL CT, HAGERSTOWN, MD 21740",39.6366181012,-77.691233664587,census,100,Exact,"1180 PROFESSIONAL CT, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"6507 OLD BRANCH AVE, TEMPLE HILLS, MD 20748",38.800184894878,-76.903684261145,census,100,Exact,"6507 OLD BRANCH AVE, TEMPLE HILLS, MD, 20748",2026-05-14T21:44:03.798883+00:00
"11804 REISTERSTOWN RD, REISTERSTOWN, MD 21136",39.44604860752,-76.813028340157,census,100,Exact,"11804 REISTERSTOWN RD, REISTERSTOWN, MD, 21136",2026-05-14T21:44:03.798883+00:00
"6660 SECURITY BLVD, WOODLAWN, MD 21207",39.324167,-76.719484,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"122 DEFENSE HWY, ANNAPOLIS, MD 21401",38.985662205375,-76.551710544031,census,100,Exact,"122 DEFENSE HWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"6701 N CHARLES ST BLDG, BALTIMORE, MD 21204",39.39467991209,-76.627546746092,census,50,Non_Exact,"6701 N CHARLES ST, BALTIMORE, MD, 21204",2026-05-14T21:44:03.798883+00:00
"1220 SPRING ST, SILVER SPRING, MD 20910",39.000311596789,-77.029825373175,census,100,Exact,"1220 SPRING ST, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"7 ROBINSON RD, SEVERNA PARK, MD 21146",39.079794779347,-76.550992652278,census,100,Exact,"7 ROBINSON RD, SEVERNA PARK, MD, 21146",2026-05-14T21:44:03.798883+00:00
"12501 PROSPERITY DR, SILVER SPRING, MD 20904",39.06050468694,-76.963416472709,census,100,Exact,"12501 PROSPERITY DR, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"7575 RITCHIE HWY, GLEN BURNIE, MD 21061",39.158110999159,-76.618408781822,census,100,Exact,"7575 RITCHIE HWY, GLEN BURNIE, MD, 21061",2026-05-14T21:44:03.798883+00:00
"129 N TOWNE COURT, MT AIRY, MD 21771",39.38311314969,-77.144792047511,census,100,Exact,"129 N TOWNE CT, MOUNT AIRY, MD, 21771",2026-05-14T21:44:03.798883+00:00
"7600 LAUREL BOWIE RD, BOWIE, MD 20715",38.994246877815,-76.758668366355,census,100,Exact,"7600 LAUREL BOWIE RD, BOWIE, MD, 20715",2026-05-14T21:44:03.798883+00:00
"13079 OLD FREDERICK RD, SYKESVILLE, MD 21784",39.324463253811,-76.967019270628,census,100,Exact,"13079 OLD FREDERICK RD, SYKESVILLE, MD, 21784",2026-05-14T21:44:03.798883+00:00
"7658 BELAIR RD, NOTTINGHAM, MD 21236",39.365838343409,-76.51832965846,census,100,Exact,"7658 BELAIR RD, NOTTINGHAM, MD, 21236",2026-05-14T21:44:03.798883+00:00
"141 S MAIN ST, BOONSBORO, MD 21713",39.503068223546,-77.650358065902,census,100,Exact,"141 S MAIN ST, BOONSBORO, MD, 21713",2026-05-14T21:44:03.798883+00:00
"7704 MATAPEAKE BUSINESS DR, BRANDYWINE, MD 20613",38.679260545133,-76.87219204602,census,100,Exact,"7704 MATAPEAKE BUSINESS DR, BRANDYWINE, MD, 20613",2026-05-14T21:44:03.798883+00:00
"805 S UNION AVE, Havre De Grace, MD 21078",39.540507156141,-76.091384613133,census,100,Exact,"805 S UNION AVE, HAVRE DE GRACE, MD, 21078",2026-05-14T21:44:03.798883+00:00
"1420 MERRITT BLVD, DUNDALK, MD 21222",39.277245666955,-76.504413138823,census,100,Exact,"1420 MERRITT BLVD, DUNDALK, MD, 21222",2026-05-14T21:44:03.798883+00:00
"1453 N ROLLING RD, CATONSVILLE, MD 21228",39.300914938497,-76.753581700621,census,100,Exact,"1453 N ROLLING RD, CATONSVILLE, MD, 21228",2026-05-14T21:44:03.798883+00:00
"8100 SANDPIPER CIR, NOTTINGHAM, MD 21236",39.369815793281,-76.472097899535,census,100,Exact,"8100 SANDPIPER CIR, NOTTINGHAM, MD, 21236",2026-05-14T21:44:03.798883+00:00
"14530 BLACK HILLS RD, BOYDS, MD 20841",39.197297789479,-77.303213703187,census,100,Exact,"14530 BLACK HILLS RD, BOYDS, MD, 20841",2026-05-14T21:44:03.798883+00:00
"8200 PROFESSIONAL PL, HYATTSVILLE, MD 20785",38.949848328208,-76.864487867796,census,100,Exact,"8200 PROFESSIONAL PL, HYATTSVILLE, MD, 20785",2026-05-14T21:44:03.798883+00:00
"14999 HEALTH CTR DR, BOWIE, MD 20716",38.949232108683,-76.744340053826,census,100,Exact,"14999 HEALTH CENTER DR, BOWIE, MD, 20716",2026-05-14T21:44:03.798883+00:00
"8206 GEORGIA AVE, SILVER SPRING, MD 20910",38.991784310689,-77.026831960703,census,100,Exact,"8206 GEORGIA AVE, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"15 BELMONT CT, SILVER SPRING, MD 20910",38.991449439927,-77.009851199135,census,100,Exact,"15 BELMONT CT, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"8865 STANFORD BLVD, COLUMBIA, MD 21045",39.188521289565,-76.817670113766,census,100,Exact,"8865 STANFORD BLVD, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"1505 ROSEMONT AVE, FREDERICK, MD 21702",39.426011217558,-77.42931012625,census,100,Exact,"1505 ROSEMONT AVE, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"8924 CHESAPEAKE AVE, NORTH BEACH, MD 20714",38.704571181318,-76.533293509051,census,100,Exact,"8924 CHESAPEAKE AVE, NORTH BEACH, MD, 20714",2026-05-14T21:44:03.798883+00:00
"15201 SHADY GROVE RD, ROCKVILLE, MD 20850",39.106290954119,-77.189949456337,census,100,Exact,"15201 SHADY GROVE RD, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"9025 CHEVROLET DR D, ELLICOTT CITY, MD 21042",39.27522383505,-76.82325311825,census,50,Non_Exact,"9025 CHEVROLET DR, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"17 WESTERN MARYLAND PKWY, HAGERSTOWN, MD 21740",39.636618993012,-77.766685045664,census,100,Exact,"17 WESTERN MARYLAND PKWY, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"910 FREDERICK RD, CATONSVILLE, MD 21228",39.271154191581,-76.735852753427,census,100,Exact,"910 FREDERICK RD, CATONSVILLE, MD, 21228",2026-05-14T21:44:03.798883+00:00
"171 DEFENSE HWY, Annapolis, MD 21401",38.985351203927,-76.558718176948,census,100,Exact,"171 DEFENSE HWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"9470 ANNAPOLIS RD, LANHAM, MD 20706",38.964976326144,-76.842137816189,census,100,Exact,"9470 ANNAPOLIS RD, LANHAM, MD, 20706",2026-05-14T21:44:03.798883+00:00
"172 THOMAS JOHNSON DR, FREDERICK, MD 21702",39.440672246332,-77.406418697629,census,100,Exact,"172 THOMAS JOHNSON DR, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"9560 SANTIAGO RD, COLUMBIA, MD 21045",39.206042,-76.828234,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"9649 BELAIR RD, NOTTINGHAM, MD 21236",39.415114678532,-76.461046730674,census,100,Exact,"9649 BELAIR RD, NOTTINGHAM, MD, 21236",2026-05-14T21:44:03.798883+00:00
"18045 GEORGIA AVE, OLNEY, MD 20832",39.152103687694,-77.066696188535,census,100,Exact,"18045 GEORGIA AVE, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"18101 PRINCE PHILIP DR, OLNEY, MD 20832",39.153588478138,-77.056673316646,census,100,Exact,"18101 PRINCE PHILIP DR, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"9809 MAIN ST, DAMASCUS, MD 20872",39.287779659739,-77.201856674869,census,100,Exact,"9809 MAIN ST, DAMASCUS, MD, 20872",2026-05-14T21:44:03.798883+00:00
"1850 YORK RD, TIMONIUM, MD 21093",39.432826987152,-76.622817760338,census,100,Exact,"1850 YORK RD, TIMONIUM, MD, 21093",2026-05-14T21:44:03.798883+00:00
"PO BOX, CHESTERTOWN, MD 21620",39.207952,-76.082801,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"19805 EXECUTIVE PARK CIR, GERMANTOWN, MD 20874",39.181093325571,-77.27396781962,census,100,Exact,"19805 EXECUTIVE PARK CIR, GERMANTOWN, MD, 20874",2026-05-14T21:44:03.798883+00:00
"5300 WESTVIEW DR, FREDERICK, MD 21703",39.381142059611,-77.414305908589,census,100,Exact,"5300 WESTVIEW DR, FREDERICK, MD, 21703",2026-05-14T21:44:03.798883+00:00
"1 RESEARCH CT, ROCKVILLE, MD 20850",39.104339709505,-77.187069457532,census,100,Exact,"1 RESEARCH CT, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"203 ROMANCOKE RD, STEVENSVILLE, MD 21666",38.975093418498,-76.323711686742,census,100,Exact,"203 ROMANCOKE RD, STEVENSVILLE, MD, 21666",2026-05-14T21:44:03.798883+00:00
"5850 WATERLOO RD, COLUMBIA, MD 21045",39.209511289427,-76.798826959048,census,100,Exact,"5850 WATERLOO RD, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"100 W RD, TOWSON, MD 21204",39.406389,-76.626072,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"22 S GREEN ST, BALTIMORE, MD 21201",39.288488999595,-76.623726256749,census,50,Non_Exact,"22 S GREENE ST, BALTIMORE, MD, 21201",2026-05-14T21:44:03.798883+00:00
"5900 CEDAR LN, COLUMBIA, MD 21044",39.209528147149,-76.886484562916,census,100,Exact,"5900 CEDAR LN, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"1021 N CALVERT ST, BALTIMORE, MD 21202",39.301445080302,-76.613101461803,census,100,Exact,"1021 N CALVERT ST, BALTIMORE, MD, 21202",2026-05-14T21:44:03.798883+00:00
"221 SUMNER RD, ANNAPOLIS, MD 21401",38.985991194335,-76.511479783678,census,100,Exact,"221 SUMNER RD, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"5906 PARK HEIGHTS AVE, BALTIMORE, MD 21215",39.356110894652,-76.688933686861,census,100,Exact,"5906 PARK HEIGHTS AVE, BALTIMORE, MD, 21215",2026-05-14T21:44:03.798883+00:00
"10480 LITTLE PATUXENT PKWY, COLUMBIA, MD 21044",39.211728910638,-76.86335162397,census,100,Exact,"10480 LITTLE PATUXENT PKWY, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"2227 OLD EMMORTON RD, BEL AIR, MD 21015",39.495121963028,-76.322810500743,census,100,Exact,"2227 OLD EMMORTON RD, BEL AIR, MD, 21015",2026-05-14T21:44:03.798883+00:00
"6001 LUX LANE, ROCKVILLE, MD 20852",39.033513035492,-77.125732797184,census,100,Exact,"6001 LUX LN, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"1050 KEY PKWY, FREDERICK, MD 21702",39.420192112917,-77.438881038947,census,100,Exact,"1050 KEY PKWY, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"22590 SHADY CT, CALIFORNIA, MD 20619",38.285856797571,-76.480577310455,census,100,Exact,"22590 SHADY CT, CALIFORNIA, MD, 20619",2026-05-14T21:44:03.798883+00:00
"610 SOLAREX CT, FREDERICK, MD 21703",39.400338283116,-77.435925964447,census,100,Exact,"610 SOLAREX CT, FREDERICK, MD, 21703",2026-05-14T21:44:03.798883+00:00
"10605 CONCORD ST, KENSINGTON, MD 20895",39.029817277484,-77.074912559195,census,100,Exact,"10605 CONCORD ST, KENSINGTON, MD, 20895",2026-05-14T21:44:03.798883+00:00
"237 W PATRICK ST, FREDERICK, MD 21701",39.413623128764,-77.416439256805,census,100,Exact,"237 W PATRICK ST, FREDERICK, MD, 21701",2026-05-14T21:44:03.798883+00:00
"6104 OLD BRANCH AVE, TEMPLE HILLS, MD 20748",38.805804059836,-76.908768945259,census,100,Exact,"6104 OLD BRANCH AVE, TEMPLE HILLS, MD, 20748",2026-05-14T21:44:03.798883+00:00
"1080 W PATRICK ST, FREDERICK, MD 21703",39.417177222113,-77.444580005033,census,100,Exact,"1080 W PATRICK ST, FREDERICK, MD, 21703",2026-05-14T21:44:03.798883+00:00
"621 KELLY RD, CUMBERLAND, MD 21502",39.644471305989,-78.77887322804,census,100,Exact,"621 KELLY RD, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"11125 ROCKVILLE PIKE, ROCKVILLE, MD 20852",39.051511,-77.123973,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"6400 GOLDSBORO RD, BETHESDA, MD 20817",38.971036855865,-77.128926573105,census,100,Exact,"6400 GOLDSBORO RD, BETHESDA, MD, 20817",2026-05-14T21:44:03.798883+00:00
"6475 NEW HAMPSHIRE AVE, HYATTSVILLE, MD 20783",38.968248726201,-77.000440479341,census,100,Exact,"6475 NEW HAMPSHIRE AVE, HYATTSVILLE, MD, 20783",2026-05-14T21:44:03.798883+00:00
"238 CYPRESS RIDGE DR, SEVERNA PARK, MD 21146",39.095636823221,-76.565056097374,census,100,Exact,"238 CYPRESS RIDGE DR, SEVERNA PARK, MD, 21146",2026-05-14T21:44:03.798883+00:00
"2401 ARTESIAN LN, BOWIE, MD 20716",38.924812646397,-76.72146751244,census,100,Exact,"2401 ARTESIAN LN, BOWIE, MD, 20716",2026-05-14T21:44:03.798883+00:00
"11302 VEIRS MILL RD, WHEATON, MD 20902",39.043755,-77.042369,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"2401 W BELVEDERE AVE, BALTIMORE, MD 21215",39.354859003476,-76.662197488129,census,100,Exact,"2401 W BELVEDERE AVE, BALTIMORE, MD, 21215",2026-05-14T21:44:03.798883+00:00
"1213 MIDWOOD CT, BEL AIR, MD 21014",39.556195221977,-76.340831414031,census,100,Exact,"1213 MIDWOOD CT, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"2415 MUSGROVE RD, SILVER SPRING, MD 20904",39.068070114759,-76.961895239645,census,100,Exact,"2415 MUSGROVE RD, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"6501 N CHARLES ST, BALTIMORE, MD 21204",39.388085799981,-76.624358892211,census,100,Exact,"6501 N CHARLES ST, BALTIMORE, MD, 21204",2026-05-14T21:44:03.798883+00:00
"12150 ANNAPOLIS RD, GLENN DALE, MD 20769",38.963332369566,-76.794652871235,census,100,Exact,"12150 ANNAPOLIS RD, GLENN DALE, MD, 20769",2026-05-14T21:44:03.798883+00:00
"251 NATIONAL HARBOR BLVD, OXON HILL, MD 20745",38.785146955987,-77.012929761168,census,100,Exact,"251 NATIONAL HARBOR BLVD, OXON HILL, MD, 20745",2026-05-14T21:44:03.798883+00:00
"700 W 40TH ST, BALTIMORE, MD 21211",39.337282281546,-76.628537217124,census,100,Exact,"700 W 40TH ST, BALTIMORE, MD, 21211",2026-05-14T21:44:03.798883+00:00
"12220 ROCKVILLE PIKE, ROCKVILLE, MD 20852",39.055402004724,-77.118737447331,census,100,Exact,"12220 ROCKVILLE PIKE, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"2600 SOLOMONS ISLAND RD, EDGEWATER, MD 21037",38.965736549115,-76.545546568545,census,100,Exact,"2600 SOLOMONS ISLAND RD, EDGEWATER, MD, 21037",2026-05-14T21:44:03.798883+00:00
"7100 GUILFORD DR, FREDERICK, MD 21704",39.396757683996,-77.418917441201,census,100,Exact,"7100 GUILFORD DR, FREDERICK, MD, 21704",2026-05-14T21:44:03.798883+00:00
"12308 OCEAN GTWY, OCEAN CITY, MD 21842",38.33910734168,-75.127652909662,census,100,Exact,"12308 OCEAN GTWY, OCEAN CITY, MD, 21842",2026-05-14T21:44:03.798883+00:00
"2700 LIGHTHOUSE PT E, BALTIMORE, MD 21224",39.278382186548,-76.577834179078,census,100,Exact,"2700 LIGHTHOUSE PT E, BALTIMORE, MD, 21224",2026-05-14T21:44:03.798883+00:00
"711 W 40TH ST, BALTIMORE, MD 21211",39.337111302313,-76.629982427995,census,100,Exact,"711 W 40TH ST, BALTIMORE, MD, 21211",2026-05-14T21:44:03.798883+00:00
"125 SHOREWAY DR, QUEENSTOWN, MD 21658",38.944268,-76.143938,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
